,id,priceLabel,name,brandId,brandName,imageLink,desc,vendor,striped,material,cashmere
b'2764',b'461789997',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/21/50/2150714f70fd8d1b1d28867ded489249_best.jpg',"b""Men's lime and pistachio Herm\xc3\xa8s printed silk tie with 'H' throughout and logo at end.""",b'TheRealReal',b'_print',b'_silk'
b'2765',b'461790057',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/5a/dc/5adccf14b4bb81f8594875e589d75b50_best.jpg',"b""Men's deep pink, saffron and taupe Herm\xc3\xa8s silk necktie with geometric print throughout.""",b'TheRealReal',b'_print',b'_silk'
b'2766',b'461790058',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/05/22/0522feb112bb3db04e920f4d4c1e375f_best.jpg',"b""Men's red, blue and yellow Herm\xc3\xa8s silk necktie with geometric print throughout.""",b'TheRealReal',b'_print',b'_silk'
b'2767',b'461790059',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/2e/73/2e735a630bafd4d07b4aa3e4948a3732_best.jpg',"b""Men's raisin, bone and multicolor Herm\xc3\xa8s silk necktie with geometric print throughout.""",b'TheRealReal',b'_print',b'_silk'
b'2768',b'461790061',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/96/fa/96fa25c91c23398baa5f693275ba0069_best.jpg',"b""Men's steel blue, navy and multicolor Herm\xc3\xa8s silk necktie with geometric print throughout.""",b'TheRealReal',b'_print',b'_silk'
b'2769',b'461790062',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/34/3c/343c2bcb8ed460b47ea44c4dd99db410_best.jpg',"b""Men's blue, green and multicolor Herm\xc3\xa8s silk necktie with horse motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2770',b'461790065',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/b1/97/b1975357c72f2434a980cfc1693a5497_best.jpg',"b""Men's red, blue and multicolor Herm\xc3\xa8s printed Silk Necktie.""",b'TheRealReal',b'_print',b'unknown'
b'2772',b'461790344',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/69/fe/69fe40a1264498aa7b2a20461417fb3e_best.jpg',"b""Men's blue, yellow and red Herm\xc3\xa8s silk printed necktie.""",b'TheRealReal',b'_print',b'_silk'
b'2773',b'462481335',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/44/cb/44cb2bc969b175dbc72e5f5d51c5470b_best.jpg',"b""Men's yellow and multicolor Herm\xc3\xa8s printed silk tie with logo at end.""",b'TheRealReal',b'_print',b'_silk'
b'2779',b'462481424',b'75.0',b'Herm\xc3\xa8s Silk Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/55/d3/55d363caf9e74b7c1a9cd57c4ecdb6ea_best.jpg',"b""Men's blue and gold Herm\xc3\xa8s printed silk tie.""",b'TheRealReal',b'_print',b'_silk'
b'2788',b'462481665',b'60.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/90/ba/90ba4222e2ac04cb7c7a272105ee82ce_best.jpg',"b""Men's burgundy, blue and multicolor Herm\xc3\xa8s silk necktie with French Flag motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2805',b'462481943',b'100.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/bf/45/bf451241238863e1b1a228a164d80391_best.jpg',"b""Men's red, sand and multicolor Herm\xc3\xa8s silk necktie with Egyptian motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2807',b'461792571',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/5b/d9/5bd97476242e77ca36e835b2a841a81b_best.jpg',"b""Men's brown and blue silk Herm\xc3\xa8s tie with dolphin motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2810',b'461792659',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/06/aa/06aa8ee2e8f93030b35e4f3d758a0bff_best.jpg',"b""Men's beige Herm\xc3\xa8s silk printed necktie.""",b'TheRealReal',b'_print',b'_silk'
b'2814',b'462482099',b'100.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/4c/bb/4cbb044bf338463bda30000b9b5000d0_best.jpg',"b""Men's moss Herm\xc3\xa8s silk necktie with H motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2818',b'462482120',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/8f/28/8f2875956bbb4b2b1c7bb81d13fa2f6d_best.jpg',"b""Men's vermillion, saffron and multicolor Herm\xc3\xa8s silk necktie with geometric tribal motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2820',b'461792909',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/43/10/4310260a6bc9ff3b3c66aca55437680b_best.jpg',"b""Men's Blue and multicolor Herm\xc3\xa8s printed silk tie with logo at end.""",b'TheRealReal',b'_print',b'_silk'
b'2821',b'461792952',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/56/52/5652c5d867f66fbd7b6d998c97f6d770_best.jpg',"b""Men's yellow and multicolor Herm\xc3\xa8s printed silk tie with logo at end.""",b'TheRealReal',b'_print',b'_silk'
b'2825',b'462482155',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/e6/6e/e66ebbcef96342e67621f02d2453391b_best.jpg',"b""Men's yellow and multicolor Herm\xc3\xa8s printed silk tie with logo at end.""",b'TheRealReal',b'_print',b'_silk'
b'2826',b'462482253',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/a9/ce/a9ce3cf921d9d90fc8785710c34ba1e7_best.jpg',"b""Men's golden brown, red and blue Herm\xc3\xa8s silk necktie with camel motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2834',b'462481330',b'95.0',b'Herm\xc3\xa8s Silk Necktie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/5a/cf/5acfe5d1d7647896621b7788cc9ca74d_best.jpg',"b""Men's chocolate brown and pink Herm\xc3\xa8s silk necktie with abstract print throughout.""",b'TheRealReal',b'_print',b'_silk'
b'2875',b'462636746',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/f0/fc/f0fce9955a5e07348850be684e3f5b39_best.jpg',"b""Men's yellow, green and multicolor Herm\xc3\xa8s silk necktie with floral motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2876',b'462488826',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/f6/9f/f69fc146316e1dfb313df40341a40163_best.jpg',"b""Men's brown and steel blue Herm\xc3\xa8s silk necktie with clover leaf motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2877',b'462552676',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/51/c9/51c97a1ca390dd1161bcacdc78913c5c_best.jpg',"b""Men's red, green and multicolor Herm\xc3\xa8s silk necktie with anchor motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2888',b'462187765',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/a8/a1/a8a1429f4845088a10cad56c9365bde9_best.jpg',"b""Men's midnight blue Herm\xc3\xa8s woven silk necktie.""",b'TheRealReal',b'unknown',b'_silk'
b'2901',b'464131454',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/cd/9b/cd9baac912388c6a72579ef171590ea3_best.jpg',"b""Men's red, steel blue and multicolor Herm\xc3\xa8s silk necktie with boat motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2902',b'464131455',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/0e/9b/0e9bcd4ea695bebb016b804761051c8c_best.jpg',"b""Men's dark pink, steel blue and grey Herm\xc3\xa8s silk necktie with chain motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2903',b'464131457',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/03/0a/030aaac1ba32b4f53d883561bb2332f6_best.jpg',"b""Men's navy, pink and multicolor Herm\xc3\xa8s silk necktie with jockey motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2904',b'464131458',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/f2/02/f20259936b0d2d99574145b28707ca85_best.jpg',"b""Men's violet, tan and midnight blue Herm\xc3\xa8s silk necktie with kayak motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2905',b'464131575',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/d7/1f/d71f68a622273bd7ff2e10444a1c1183_best.jpg',"b""Men's light yellow Herm\xc3\xa8s silk printed necktie.""",b'TheRealReal',b'_print',b'_silk'
b'2906',b'464134363',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/6c/87/6c87a49b6443c704cdfbf71888966c8b_best.jpg',"b""Men's olive green Herm\xc3\xa8s silk printed necktie.""",b'TheRealReal',b'_print',b'_silk'
b'2907',b'464135880',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/9b/bb/9bbbf4b590c935eac21040be54cb2e57_best.jpg',"b""Men's mustard Herm\xc3\xa8s silk printed necktie.""",b'TheRealReal',b'_print',b'_silk'
b'2908',b'464135881',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/e7/6a/e76a3872184536b51f4b62c023e83e6a_best.jpg',"b""Men's slate and brown Herm\xc3\xa8s silk printed necktie.""",b'TheRealReal',b'_print',b'_silk'
b'2909',b'464135887',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/2f/ec/2fec5feed899b25f006f9ac378c9c444_best.jpg',"b""Men's brown Herm\xc3\xa8s silk printed necktie.""",b'TheRealReal',b'_print',b'_silk'
b'2910',b'464135894',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/01/cb/01cb7bdf421d1d5b90e968799bcfd4f0_best.jpg',"b""Men's red Herm\xc3\xa8s silk floral print necktie.""",b'TheRealReal',b'_print',b'_silk'
b'2911',b'464136919',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/7d/90/7d9024a5656ff5f8d7a5de9819cd05a6_best.jpg',"b""Men's peach, tan and brown Herm\xc3\xa8s silk necktie with chain motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2912',b'464136923',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/59/1d/591d6ea4b58f0f8eeaf1b1110eb07611_best.jpg',"b""Men's moss, saffron and multicolor Herm\xc3\xa8s silk necktie with centaur and horseman motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2913',b'464138428',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/ea/5b/ea5bcebb0dc91e03316bda0d5f0fdc3b_best.jpg',"b""Men's red and multicolor Herm\xc3\xa8s woven printed silk tie with ornate pattern throughout.""",b'TheRealReal',b'_print',b'_silk'
b'2914',b'461793061',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/4a/7c/4a7c30e58cf448ba2ffb794cbf1d6fea_best.jpg',"b""Men's burgundy, orange and multicolor Herm\xc3\xa8s silk necktie with horse motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2915',b'461793074',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/6c/1f/6c1f96baadb5fa9c90d42389d909edf3_best.jpg',"b""Men's navy, red and multicolor Herm\xc3\xa8s silk necktie with lotus motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2916',b'461793078',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/48/ae/48ae72ef16857589b383de95bada9449_best.jpg',"b""Men's navy, green and multicolor Herm\xc3\xa8s silk necktie with floral motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2917',b'464434701',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/c3/a1/c3a1f2f8071ce66686b0616818d3aff2_best.jpg',"b""Men's brown, blue and multicolor Herm\xc3\xa8s silk necktie with tulip motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2919',b'463443478',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/5e/fb/5efba4dc3f8ac676b4eef2c916470c6a_best.jpg',"b""Men's raspberry, bone and tan Herm\xc3\xa8s silk necktie with chain motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2921',b'464715726',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/e3/5e/e35ef624237916484d4608434e48d7c5_best.jpg',"b""Men's brown, putty and orange Herm\xc3\xa8s silk necktie with boot motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2922',b'464744888',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/c4/1f/c41fc73cc6a90501d70d4cc961e21073_best.jpg',"b""Men's purple and multicolor Herm\xc3\xa8s silk printed tie.""",b'TheRealReal',b'_print',b'_silk'
b'2923',b'464745977',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/ac/bd/acbd5a46873cc582283876d4a6f2f599_best.jpg',"b""Men's red, mustard and multicolor Herm\xc3\xa8s silk necktie with watermelon and orange motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2924',b'464745980',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/0e/8f/0e8f615f752a7209e2a782c2a60f120e_best.jpg',"b""Men's navy, red and multicolor Herm\xc3\xa8s silk necktie with hat motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2925',b'464745981',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/e1/42/e14233e9d8b99e1ed7d81d2cd7bc4efb_best.jpg',"b""Men's pink, grey and multicolor Herm\xc3\xa8s silk necktie with belt motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2927',b'463524507',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/76/9d/769d4e324d093516c002476dce9f2158_best.jpg',"b""Men's green, red and tan Herm\xc3\xa8s silk necktie with pinwheel motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2928',b'464973504',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/9d/a5/9da55181a128d11b7dd909be74e12746_best.jpg',"b""Men's cream Herm\xc3\xa8s silk printed necktie.""",b'TheRealReal',b'_print',b'_silk'
b'2929',b'464975729',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/cd/47/cd4747369b4ec26e31dfd83912f2973a_best.jpg',"b""Men's light green and blue Herm\xc3\xa8s silk dolphin print tie.""",b'TheRealReal',b'_print',b'_silk'
b'2930',b'464976506',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/c1/f8/c1f801f072c803b97ea5c8c7a2319d3d_best.jpg',"b""Men's blue, green, red and yellow Herm\xc3\xa8s silk printed tie.""",b'TheRealReal',b'_print',b'_silk'
b'2931',b'464977127',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/a4/f3/a4f33792755b0e2dbda632a4a4aa28a4_best.jpg',"b""Men's burgundy, sand and multicolor Herm\xc3\xa8s silk necktie with geometric design.""",b'TheRealReal',b'unknown',b'_silk'
b'2932',b'464977130',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/1d/fe/1dfecba1489227931685a3f263dcc196_best.jpg',"b""Men's blue, brown and multicolor Herm\xc3\xa8s silk necktie with leaf motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2933',b'465078921',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/db/c9/dbc96716e40c0f5995291edfeee4ad75_best.jpg',"b""Men's brown, blue and multicolor Herm\xc3\xa8s silk necktie with geometric design throughout.""",b'TheRealReal',b'unknown',b'_silk'
b'2934',b'465078922',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/4f/c4/4fc45b6617338c6b1d4caaf23e7859fa_best.jpg',"b""Men's red, saffron and multicolor Herm\xc3\xa8s silk necktie with butterfly motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2935',b'465078966',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/c2/63/c263a40caf08429fbe0b9aa5d5767c38_best.jpg',"b""Men's steel blue, tan and multicolor Herm\xc3\xa8s silk necktie with floral motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2936',b'465078967',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/1e/3e/1e3e58be303c61105c1a4000eccafb91_best.jpg',"b""Men's red, sand and multicolor Herm\xc3\xa8s silk necktie with tomato motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2937',b'465078969',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/7a/11/7a11ceac672218852fa819acef6a1e1c_best.jpg',"b""Men's steel blue, tan and multicolor Herm\xc3\xa8s silk necktie with magical story and fox motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2938',b'465078970',b'75.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/52/26/52268a38d525e196806e45cfc47bebc1_best.jpg',"b""Men's tan, bone and multicolor Herm\xc3\xa8s silk necktie with flowerpot motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2939',b'465078971',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/f0/50/f05035c2d6ada452347782ca58523b7b_best.jpg',"b""Men's light yellow, ice blue and multicolor Herm\xc3\xa8s silk necktie with chain motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2941',b'465343528',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/82/dc/82dc7737c1b7d0e7b9ee598384608732_best.jpg',"b""Men's navy blue Herm\xc3\xa8s silk kangaroo print tie.""",b'TheRealReal',b'_print',b'_silk'
b'2942',b'465343901',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/d5/93/d593e417b77825669fd480b1a91af49b_best.jpg',"b""Men's yellow Herm\xc3\xa8s silk printed tie.""",b'TheRealReal',b'_print',b'_silk'
b'2943',b'465565497',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/08/09/0809333162616eaea45b4e9c80e5a5d6_best.jpg',"b""Men's black, burgundy and multicolor Herm\xc3\xa8s silk necktie with striped chain motif.""",b'TheRealReal',b'_striped',b'_silk'
b'2944',b'465565498',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/7f/af/7faf54f6a0dd5e0cdccba28547fb7176_best.jpg',"b""Men's red, brown and black Herm\xc3\xa8s silk necktie with rope chain motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2945',b'465699466',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/ca/99/ca998f18dd3b86df2d37a1f515d5af32_best.jpg',"b""Men's blue and ivory Herm\xc3\xa8s silk necktie with ornate rope motif throughout.""",b'TheRealReal',b'unknown',b'_silk'
b'2946',b'465699468',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/7f/6e/7f6e1c8a3d8f76f65e5608895e542ad5_best.jpg',"b""Men's pink and navy Herm\xc3\xa8s silk necktie with ornate dtripe and deconstructed polka dot design.""",b'TheRealReal',b'_polkadot',b'_silk'
b'2947',b'465699469',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/fc/e6/fce67594e75de3ec714d5a79c5ded441_best.jpg',"b""Men's green, navy and multicolor Herm\xc3\xa8s silk necktie with lily pad and lotus design throughout.""",b'TheRealReal',b'unknown',b'_silk'
b'2948',b'465700116',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/d5/fa/d5fabba8ad210bddecf31f8869e00ca6_best.jpg',"b""Men's olive green Herm\xc3\xa8s silk horse print tie.""",b'TheRealReal',b'_print',b'_silk'
b'2949',b'465700117',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/78/8a/788aaa29aadcaab05bcb703ecb7906c8_best.jpg',"b""Men's olive grey Herm\xc3\xa8s silk printed tie.""",b'TheRealReal',b'_print',b'_silk'
b'2950',b'463520768',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/d0/5a/d05a1cacfeb42ef8d6b8ec0ad67f6006_best.jpg',"b""Men's purple Herm\xc3\xa8s silk printed necktie.""",b'TheRealReal',b'_print',b'_silk'
b'2954',b'462632367',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/2f/6a/2f6adb404b052fb454fda72ad8568bdd_best.jpg',"b""Men's orchid Herm\xc3\xa8s silk printed necktie.""",b'TheRealReal',b'_print',b'_silk'
b'2956',b'465810488',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/dd/84/dd8428d4e7c4e521aadd781487dd6dea_best.jpg',"b""Men's yellow Herm\xc3\xa8s silk umbrella print tie.""",b'TheRealReal',b'_print',b'_silk'
b'2957',b'465810490',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/04/8d/048df924e99c61eb531f23d2ee9710b5_best.jpg',"b""Men's grass Herm\xc3\xa8s silk H print tie.""",b'TheRealReal',b'_print',b'_silk'
b'2959',b'465810863',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/5f/52/5f52cd1e9b05611cdc2eb087c309655f_best.jpg',"b""Men's pink Herm\xc3\xa8s silk iridescent embroidered tie.""",b'TheRealReal',b'unknown',b'_silk'
b'2960',b'465810866',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/32/76/32766fa665f668139b8c36eeb2833d19_best.jpg',"b""Men's pink Herm\xc3\xa8s silk striped tie.""",b'TheRealReal',b'_striped',b'_silk'
b'2964',b'465847003',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/d0/b2/d0b2d0adb017b051c6cfbf31cdb9dfe0_best.jpg',"b""Men's mango Herm\xc3\xa8s silk printed tie.""",b'TheRealReal',b'_print',b'_silk'
b'2965',b'465847018',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/ed/03/ed0337292043d26b2570afc55ed30feb_best.jpg',"b""Men's light green Herm\xc3\xa8s silk ice fishing print tie.""",b'TheRealReal',b'_print',b'_silk'
b'2966',b'465847030',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/24/26/2426e0bf24c6a098573db795233b0c36_best.jpg',"b""Men's navy blue Herm\xc3\xa8s silk iconic figure print tie.""",b'TheRealReal',b'_print',b'_silk'
b'2968',b'465847394',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/4b/2c/4b2cfcaf536d57fca20fc922a9a5339b_best.jpg',"b""Men's navy blue Herm\xc3\xa8s silk embroidered tie. Includes original box.""",b'TheRealReal',b'unknown',b'_silk'
b'2969',b'465847419',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/21/8e/218e1b7110592c7f893fcd226c822722_best.jpg',"b""Men's red Herm\xc3\xa8s silk printed tie.""",b'TheRealReal',b'_print',b'_silk'
b'2970',b'465847420',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/99/dc/99dc329ff4b4b59189af6ce777fb8401_best.jpg',"b""Men's green Herm\xc3\xa8s silk bird and plane print tie.""",b'TheRealReal',b'_print',b'_silk'
b'2971',b'465847423',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/48/fd/48fdbb242169a88832fef806de17ca6f_best.jpg',"b""Men's blue Herm\xc3\xa8s silk printed tie.""",b'TheRealReal',b'_print',b'_silk'
b'2972',b'465896690',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/71/c0/71c0fdb134dea746f6a1197c5fbfb402_best.jpg',"b""Men's navy, green and yellow Herm\xc3\xa8s silk necktie with geometric motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2973',b'465896691',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/2f/23/2f231a4c761fbc7f6e109c4167a8d7d1_best.jpg',"b""Men's navy, yellow and steel blue Herm\xc3\xa8s silk necktie with star motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2974',b'465896692',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/16/34/1634e07dad224237469ebfce3cdc490a_best.jpg',"b""Men's navy, red and orange Herm\xc3\xa8s silk necktie with ornate motif.""",b'TheRealReal',b'unknown',b'_silk'
b'2980',b'466051169',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/41/93/41931a277d0a6cccd3753ebb5a96667e_best.jpg',"b""Men's forest green Herm\xc3\xa8s silk cotton print tie.""",b'TheRealReal',b'_print',b'_cotton'
b'2981',b'466051172',b'95.0',b'Herm\xc3\xa8s Tie',b'1274',b'Hermes',b'http://bim.shopstyle.com/pim/c7/9f/c79f3fb63bfa65730a1a58818f68d1e8_best.jpg',"b""Men's navy blue Herm\xc3\xa8s silk cotton print tie.""",b'TheRealReal',b'_print',b'_cotton'
